OverallQual,GrLivArea,BsmtQual,Neighborhood,KitchenQual,BsmtFinSF1,TotalBsmtSF,1stFlrSF,GarageArea,FullBath,MasVnrArea,ExterQual,YearRemod/Add,MSSubClass,YearBuilt,SalePrice
5,1192,TA,IDOTRR,TA,0.0,596.0,596,189.0,1,0.0,TA,1950,70,1920,78000
4,572,TA,IDOTRR,TA,0.0,572.0,572,200.0,1,0.0,TA,1950,30,1925,75000
8,1648,Ex,Crawfor,Ex,1476.0,1596.0,1648,482.0,2,174.0,Ex,2008,120,2007,230000
2,810,,IDOTRR,TA,0.0,0.0,810,280.0,1,0.0,Fa,1950,30,1910,57625
8,2052,Gd,Mitchel,Gd,445.0,1107.0,1040,642.0,2,0.0,Gd,2001,60,2000,251000
7,2149,Ex,Mitchel,Gd,1351.0,1434.0,1518,670.0,1,0.0,Gd,2003,50,2003,239686
7,1710,Ex,Mitchel,Gd,0.0,1710.0,1710,550.0,2,108.0,Gd,2005,20,2004,240000
6,1961,Ex,Mitchel,Gd,690.0,804.0,804,560.0,2,0.0,TA,2002,60,2001,215000
6,926,TA,Mitchel,TA,767.0,902.0,926,351.0,1,0.0,TA,1977,85,1977,156450
6,1287,Gd,Mitchel,TA,841.0,957.0,1287,541.0,1,0.0,TA,1977,85,1977,173000
5,1734,,Mitchel,Gd,0.0,0.0,1302,539.0,2,0.0,TA,1977,90,1977,126000
7,1217,Gd,Mitchel,Gd,611.0,1188.0,1217,497.0,2,0.0,TA,1991,80,1990,173000
5,1595,Gd,Mitchel,TA,55.0,1582.0,1595,672.0,2,0.0,TA,1991,20,1991,152000
6,1344,TA,Timber,Gd,111.0,819.0,1344,525.0,1,541.0,TA,1958,20,1958,137500
7,2036,Gd,Timber,TA,1236.0,2136.0,2036,513.0,2,0.0,TA,1965,20,1965,375000
9,1620,Ex,Timber,Ex,1022.0,1620.0,1620,912.0,2,70.0,Gd,2008,20,2007,315500
7,1692,Ex,Timber,Gd,0.0,846.0,846,650.0,2,0.0,TA,2009,60,2009,224500
9,2036,Ex,Timber,Ex,1758.0,2190.0,2036,780.0,2,246.0,Ex,2008,20,2008,410000
9,1641,Ex,Timber,Ex,1115.0,1641.0,1641,885.0,2,406.0,Ex,2008,20,2008,316500
8,1466,Gd,Timber,Gd,16.0,1466.0,1466,610.0,2,0.0,Gd,2007,20,2007,201000
6,1412,Gd,Timber,Gd,1005.0,1392.0,1412,576.0,2,0.0,TA,1988,20,1988,175000
6,2237,Gd,Timber,Gd,462.0,712.0,1375,440.0,2,0.0,TA,2006,60,1980,204000
7,1479,Gd,Timber,Gd,904.0,1645.0,1479,578.0,2,310.0,TA,1989,80,1987,213500
8,1296,Ex,Timber,Gd,1005.0,1267.0,1296,471.0,2,136.0,Gd,2002,20,2001,220000
7,2014,Gd,Timber,Gd,0.0,912.0,1072,486.0,2,0.0,Gd,2003,60,2003,170000
9,1838,Ex,Timber,Ex,1260.0,1838.0,1838,765.0,2,584.0,Ex,2006,20,2006,315000
9,1978,Ex,Timber,Ex,1640.0,1978.0,1978,920.0,2,290.0,Ex,2007,20,2007,425000
5,1008,TA,Mitchel,Gd,532.0,1008.0,1008,384.0,1,182.0,TA,1968,20,1968,139500
5,1771,,Mitchel,TA,0.0,0.0,1771,336.0,1,75.0,TA,2006,20,1960,115000
6,1204,Ex,Mitchel,TA,866.0,1204.0,1204,412.0,2,320.0,TA,1998,120,1998,162000
6,1224,Ex,Mitchel,TA,883.0,1224.0,1224,402.0,2,425.0,TA,1999,120,1999,165000
4,988,Gd,MeadowV,TA,462.0,462.0,526,297.0,1,0.0,TA,1973,180,1973,91000
5,874,TA,Mitchel,TA,510.0,864.0,874,288.0,1,0.0,TA,1968,20,1968,130000
4,630,Gd,MeadowV,Gd,515.0,630.0,630,286.0,1,0.0,TA,2002,180,1970,86000
5,1404,TA,Mitchel,TA,594.0,1188.0,1404,504.0,2,176.0,TA,2000,20,1969,160000
4,630,Gd,MeadowV,TA,509.0,630.0,630,286.0,1,0.0,TA,1970,180,1970,80000
4,1344,TA,MeadowV,TA,0.0,546.0,798,0.0,1,0.0,TA,2008,160,1970,97000
4,1092,TA,MeadowV,TA,273.0,546.0,546,286.0,1,0.0,TA,1970,160,1970,88000
5,796,Gd,Mitchel,TA,720.0,796.0,796,336.0,1,0.0,TA,1972,85,1972,131900
6,1091,Gd,Mitchel,TA,114.0,384.0,1091,429.0,1,0.0,TA,1996,80,1993,131250
5,1110,Gd,Mitchel,Gd,1097.0,1097.0,1110,602.0,1,104.0,TA,1978,85,1978,165500
5,833,TA,Mitchel,TA,625.0,833.0,833,0.0,1,0.0,TA,1985,20,1985,112000
5,883,Gd,Mitchel,TA,718.0,828.0,883,698.0,1,0.0,TA,1993,85,1992,149000
5,1362,Gd,Mitchel,TA,732.0,796.0,796,480.0,1,0.0,TA,1995,50,1993,143000
5,1287,Gd,Mitchel,TA,330.0,624.0,624,440.0,1,0.0,TA,1992,60,1992,130000
6,1567,TA,Mitchel,Gd,1567.0,1567.0,1567,714.0,2,0.0,TA,1977,20,1977,196000
5,1632,TA,Mitchel,TA,496.0,784.0,784,898.0,1,178.0,Gd,1969,60,1969,173000
6,1414,Gd,NAmes,TA,528.0,1184.0,1414,601.0,1,0.0,Ex,2002,20,1958,176500
6,2117,TA,NAmes,TA,865.0,1205.0,2117,550.0,2,0.0,TA,1970,20,1970,237500
6,2112,Fa,NAmes,TA,500.0,952.0,1092,576.0,2,0.0,TA,1969,60,1969,206900
6,1604,TA,Gilbert,TA,706.0,926.0,926,470.0,2,0.0,TA,1998,60,1997,187500
6,1470,Gd,Gilbert,TA,476.0,680.0,680,420.0,2,119.0,TA,1996,60,1995,165000
6,1604,Gd,Gilbert,TA,851.0,926.0,926,472.0,2,0.0,TA,1998,60,1998,195500
6,1638,Gd,Gilbert,TA,828.0,943.0,943,472.0,2,0.0,TA,1998,60,1998,192000
6,1636,Gd,Gilbert,TA,138.0,916.0,916,386.0,2,0.0,TA,1996,60,1996,173000
5,1384,Gd,Gilbert,Gd,450.0,1348.0,1384,404.0,2,0.0,Gd,1997,20,1996,177900
7,1446,Gd,Gilbert,TA,604.0,729.0,729,406.0,2,0.0,TA,1997,60,1996,175000
8,1593,Ex,StoneBr,Ex,1153.0,1593.0,1593,682.0,1,0.0,Gd,2002,120,2001,286000
8,1682,Ex,StoneBr,Gd,656.0,1664.0,1682,528.0,1,0.0,Gd,1997,120,1997,247900
8,1337,Gd,StoneBr,Gd,733.0,1337.0,1337,462.0,2,0.0,Gd,1993,120,1993,180000
8,1280,Gd,StoneBr,Gd,0.0,1280.0,1280,506.0,2,0.0,Gd,1992,120,1992,180000
6,1604,Gd,Gilbert,TA,0.0,926.0,926,470.0,2,0.0,TA,1998,60,1997,181000
6,1633,Gd,Gilbert,TA,0.0,932.0,932,460.0,2,0.0,TA,1998,60,1998,183000
6,1658,Gd,Gilbert,TA,219.0,773.0,773,431.0,2,0.0,TA,1996,60,1995,188000
7,1895,Gd,Gilbert,Gd,0.0,712.0,1086,409.0,2,0.0,Gd,1996,60,1994,194500
6,1709,Gd,Gilbert,Gd,504.0,836.0,851,416.0,2,194.0,TA,1991,60,1991,185000
8,1228,Gd,StoneBr,Gd,767.0,1228.0,1228,472.0,2,0.0,Gd,1989,120,1988,189000
8,1337,Gd,StoneBr,Gd,319.0,1337.0,1337,462.0,2,0.0,Gd,1989,120,1989,188500
8,2500,Ex,StoneBr,Ex,16.0,1168.0,1168,683.0,3,130.0,Gd,2005,60,2005,355000
9,2504,Gd,StoneBr,Ex,0.0,1122.0,1134,656.0,2,245.0,Gd,2007,60,2005,325000
9,1884,Ex,StoneBr,Ex,1337.0,1884.0,1884,670.0,2,296.0,Ex,2004,20,2004,387000
6,1474,TA,Gilbert,TA,0.0,1632.0,1474,495.0,1,0.0,TA,1952,20,1952,115000
9,1710,Ex,StoneBr,Ex,1034.0,1710.0,1710,557.0,2,178.0,Ex,2007,120,2007,334000
6,1488,TA,Gilbert,TA,0.0,1488.0,1488,738.0,2,44.0,TA,1950,20,1950,133000
7,2093,Gd,NWAmes,TA,0.0,791.0,1236,542.0,2,123.0,TA,1991,60,1986,215000
7,1688,Gd,NWAmes,Ex,983.0,1675.0,1688,528.0,2,102.0,Gd,1988,20,1988,226500
6,1422,Gd,NWAmes,Gd,588.0,1422.0,1422,576.0,2,210.0,TA,1981,20,1981,175500
7,1260,Gd,NWAmes,TA,747.0,1260.0,1260,598.0,2,174.0,Gd,1983,20,1983,181900
7,2064,Gd,NWAmes,Gd,1206.0,2048.0,2064,550.0,2,383.0,Gd,1978,20,1978,235000
7,1782,Gd,NWAmes,Gd,864.0,1782.0,1782,551.0,2,194.0,Gd,1979,20,1979,220000
6,2872,Gd,NWAmes,TA,896.0,1330.0,1542,619.0,2,424.0,TA,1995,60,1977,272000
6,1211,Gd,NWAmes,Gd,890.0,1211.0,1211,461.0,2,621.0,TA,1976,20,1976,161000
5,1126,Gd,NWAmes,Ex,767.0,1126.0,1126,540.0,2,0.0,TA,1977,20,1977,175000
7,2044,Gd,NWAmes,TA,0.0,738.0,1277,489.0,2,280.0,TA,1988,60,1980,185000
5,1308,TA,NWAmes,TA,280.0,720.0,720,484.0,1,0.0,TA,1969,60,1969,146900
7,2840,Gd,NWAmes,Gd,988.0,1420.0,1420,1314.0,2,168.0,Gd,1978,60,1978,292500
6,1523,Gd,NWAmes,TA,644.0,1193.0,1523,478.0,2,160.0,TA,1976,20,1976,180000
6,1444,TA,NWAmes,TA,0.0,1444.0,1444,473.0,2,120.0,TA,1976,20,1976,159900
7,1964,TA,NWAmes,TA,403.0,803.0,1098,483.0,2,660.0,TA,1976,60,1976,205000
5,1178,Gd,NWAmes,Gd,1084.0,1176.0,1178,439.0,1,0.0,TA,2000,20,1973,157000
8,2340,Gd,NWAmes,Gd,1023.0,1236.0,1236,787.0,2,402.0,Gd,1996,60,1996,306000
5,1792,Gd,NAmes,TA,0.0,896.0,896,480.0,2,0.0,TA,1974,90,1974,133000
6,1054,Gd,NAmes,TA,602.0,1054.0,1054,460.0,1,0.0,TA,1969,20,1969,151000
4,936,Gd,NAmes,TA,252.0,936.0,936,288.0,1,72.0,TA,1969,20,1969,111900
5,864,Gd,NAmes,TA,119.0,864.0,864,576.0,1,0.0,TA,1971,20,1971,123000
4,864,TA,NAmes,TA,600.0,864.0,864,576.0,1,0.0,TA,1972,20,1972,111250
6,1337,Gd,NAmes,Gd,266.0,1405.0,1337,511.0,2,0.0,Gd,1999,120,1998,181000
6,987,TA,BrDale,TA,458.0,483.0,483,264.0,1,359.0,TA,1973,160,1973,103400
6,987,TA,BrDale,TA,330.0,483.0,483,264.0,1,158.0,TA,1973,160,1973,100000
6,987,TA,BrDale,TA,483.0,483.0,483,352.0,1,422.0,TA,1972,160,1972,100500
6,987,TA,BrDale,TA,321.0,483.0,483,280.0,1,127.0,TA,1970,160,1970,106000
6,987,TA,BrDale,TA,387.0,483.0,483,264.0,1,232.0,TA,1971,160,1971,85400
6,987,TA,BrDale,TA,358.0,483.0,483,264.0,1,604.0,TA,1971,160,1971,89500
5,1302,TA,BrDale,TA,350.0,630.0,630,264.0,2,356.0,TA,1972,160,1972,111750
6,1069,Gd,NPkVill,TA,559.0,1069.0,1069,440.0,2,0.0,TA,1977,120,1977,140000
6,1456,Gd,NPkVill,TA,286.0,855.0,855,460.0,2,0.0,TA,1975,160,1975,143000
7,1055,Gd,NPkVill,TA,378.0,1055.0,1055,440.0,2,0.0,TA,1977,120,1977,148500
5,892,TA,NAmes,TA,340.0,864.0,892,264.0,1,65.0,TA,1966,20,1966,110000
8,1932,Ex,NridgHt,Ex,1336.0,1932.0,1932,774.0,2,426.0,Ex,2008,20,2008,394617
10,2332,Ex,NridgHt,Ex,1280.0,1682.0,1742,846.0,2,272.0,Ex,2008,60,2007,426000
10,2084,Ex,NridgHt,Ex,1636.0,2078.0,2084,1220.0,2,816.0,Ex,2008,20,2007,385000
9,2713,Ex,NridgHt,Ex,1330.0,1452.0,1476,858.0,2,268.0,Ex,2008,60,2008,446261
8,1582,Ex,NridgHt,Gd,1012.0,1582.0,1582,905.0,2,302.0,Gd,2007,20,2007,317500
8,1710,Ex,NridgHt,Gd,1400.0,1710.0,1710,866.0,2,436.0,Gd,2008,20,2007,372402
8,2464,Ex,NridgHt,Ex,1728.0,2418.0,2464,650.0,2,554.0,Gd,2007,20,2007,417500
9,1950,Ex,NridgHt,Ex,1375.0,1950.0,1950,706.0,2,480.0,Ex,2007,20,2007,383000
9,2748,Ex,NridgHt,Ex,1420.0,1850.0,1850,850.0,2,270.0,Gd,2006,60,2006,390000
10,2790,Ex,NridgHt,Ex,1082.0,1620.0,1632,1150.0,2,468.0,Ex,2006,60,2005,460000
9,2331,Ex,NridgHt,Ex,1249.0,1414.0,1414,1003.0,2,368.0,Gd,2005,60,2005,379000
8,2088,Gd,NridgHt,Gd,40.0,948.0,948,656.0,2,108.0,Ex,2007,60,2007,250000
8,2332,Ex,NridgHt,Ex,856.0,1148.0,1170,756.0,2,126.0,Gd,2004,60,2004,316000
10,2470,Ex,NridgHt,Ex,2257.0,2535.0,2470,789.0,1,680.0,Ex,2003,20,2003,615000
9,2668,Ex,NridgHt,Ex,1016.0,1572.0,1572,726.0,2,664.0,Gd,2004,60,2003,412500
7,2046,Gd,NridgHt,Gd,866.0,998.0,1006,871.0,2,292.0,Gd,2004,60,2003,284000
8,1575,Gd,NridgHt,Gd,1149.0,1603.0,1575,732.0,2,504.0,Gd,2004,20,2003,284000
8,2649,Ex,NridgHt,Gd,1075.0,1479.0,1515,746.0,2,1110.0,Gd,2002,60,2001,421250
8,2690,Ex,NridgHt,Gd,0.0,1765.0,1804,795.0,2,221.0,Gd,2003,60,2003,370000
9,1866,Gd,NridgHt,Ex,372.0,1858.0,1866,870.0,2,492.0,Ex,2008,120,2008,336860
9,1702,Ex,NridgHt,Ex,1540.0,1702.0,1702,1052.0,1,766.0,Ex,2008,120,2008,367294
7,1367,Gd,NridgHt,Gd,20.0,1367.0,1367,484.0,2,144.0,Gd,2005,120,2005,192000
8,1518,Ex,NridgHt,Ex,1218.0,1518.0,1518,588.0,1,472.0,Ex,2004,120,2003,274000
9,1684,Ex,NridgHt,Ex,28.0,1684.0,1684,564.0,2,616.0,Ex,2005,120,2005,266000
9,1800,Ex,NridgHt,Ex,1204.0,1800.0,1800,944.0,2,714.0,Ex,2008,120,2007,370967
8,1342,Gd,NridgHt,Gd,846.0,1342.0,1342,550.0,2,176.0,Gd,2007,120,2006,234250
8,1342,Gd,NridgHt,Gd,24.0,1342.0,1342,550.0,2,196.0,Gd,2007,120,2006,219500
7,1626,Gd,NridgHt,Gd,0.0,764.0,764,474.0,2,106.0,Gd,2004,160,2003,155000
7,1626,Gd,NridgHt,Gd,573.0,764.0,764,474.0,2,106.0,Gd,2004,160,2003,154000
7,1358,Gd,NridgHt,Gd,720.0,1358.0,1358,484.0,2,146.0,Gd,2004,120,2004,207000
7,1455,Gd,Blmngtn,Gd,1073.0,1415.0,1455,644.0,2,143.0,Gd,2003,120,2003,195000
7,1576,Gd,Blmngtn,Gd,1087.0,1393.0,1576,668.0,2,24.0,Gd,2004,120,2004,219990
7,1504,Gd,Blmngtn,Gd,16.0,1346.0,1504,437.0,2,14.0,Gd,2006,120,2005,191000
7,1266,Gd,Blmngtn,Gd,0.0,1266.0,1266,388.0,2,16.0,Gd,2007,20,2007,159895
7,1246,Gd,Blmngtn,Gd,0.0,1146.0,1246,428.0,2,20.0,Gd,2008,20,2007,187687
6,1515,Gd,Gilbert,Gd,0.0,789.0,813,393.0,2,0.0,Gd,2004,60,2004,179000
6,1593,TA,Gilbert,TA,759.0,839.0,864,398.0,2,0.0,TA,2004,60,2004,193000
7,1166,Gd,Gilbert,Gd,655.0,856.0,1166,400.0,2,182.0,Gd,2005,80,2005,190000
6,1456,Gd,Gilbert,Gd,0.0,728.0,728,400.0,2,0.0,TA,2005,60,2005,176000
7,1720,Gd,Gilbert,Gd,0.0,840.0,840,400.0,2,0.0,Gd,2003,60,2002,188000
7,1986,Gd,Gilbert,Gd,0.0,847.0,847,434.0,2,196.0,Gd,2003,60,2003,213000
7,1358,Gd,NridgHt,Gd,876.0,1350.0,1358,484.0,2,176.0,Gd,2008,120,2007,217300
6,1792,Gd,Gilbert,TA,0.0,936.0,962,451.0,2,318.0,TA,2000,60,2000,186500
7,1892,Gd,Gilbert,TA,544.0,982.0,1008,431.0,2,647.0,Gd,2001,60,2000,226750
7,1490,Gd,Gilbert,Gd,724.0,788.0,788,388.0,2,0.0,Gd,2005,60,2004,184000
7,1414,Gd,Gilbert,Gd,0.0,707.0,707,403.0,2,,Gd,2002,60,2002,176000
7,2322,Gd,Gilbert,TA,870.0,1037.0,1037,400.0,2,0.0,Gd,2000,60,1999,225000
7,1651,Gd,Gilbert,TA,0.0,831.0,873,450.0,2,0.0,TA,1999,60,1999,185900
8,2199,Gd,NoRidge,Gd,0.0,1173.0,1182,516.0,2,1290.0,Gd,1997,75,1997,284500
8,2630,Gd,NoRidge,Gd,986.0,1470.0,1470,696.0,2,473.0,Gd,1998,60,1998,315000
8,2198,Gd,NoRidge,Gd,655.0,1145.0,1145,836.0,2,350.0,Gd,2000,60,2000,250000
9,2172,Ex,NoRidge,Ex,0.0,1519.0,1533,687.0,2,295.0,Gd,2000,60,2000,291000
8,2006,Gd,NoRidge,Gd,1660.0,1982.0,2006,938.0,2,495.0,Gd,1998,20,1998,350000
7,2125,Ex,NoRidge,Gd,851.0,1064.0,1064,576.0,2,0.0,Gd,1997,60,1996,279500
8,2501,Gd,NoRidge,Gd,0.0,1242.0,1251,751.0,2,466.0,Gd,1995,60,1995,290000
8,2113,Gd,NoRidge,Gd,1696.0,2109.0,2113,839.0,2,660.0,Gd,1995,20,1995,350000
7,2418,Gd,NoRidge,Gd,1173.0,1311.0,1325,983.0,2,651.0,Gd,1994,60,1993,341000
7,2197,Gd,NoRidge,Gd,228.0,1080.0,1108,783.0,2,320.0,Gd,1994,60,1993,287500
7,2127,Gd,NoRidge,Gd,1000.0,1223.0,1223,525.0,2,448.0,Gd,1994,60,1994,271000
8,1987,Gd,NoRidge,Gd,1314.0,1986.0,1987,691.0,2,554.0,Gd,1994,20,1994,301500
8,1580,Gd,Somerst,Gd,0.0,1580.0,1580,830.0,2,186.0,Gd,2008,20,2007,235128
6,1933,Gd,Somerst,Gd,0.0,894.0,894,668.0,2,74.0,Gd,2007,60,2007,214000
8,1574,Gd,Somerst,Gd,24.0,1574.0,1574,824.0,2,53.0,Gd,2006,20,2006,232000
7,1578,Ex,Somerst,Gd,1096.0,1578.0,1578,642.0,2,128.0,Gd,2006,20,2006,240000
9,1506,Gd,Somerst,Ex,0.0,1498.0,1506,592.0,2,284.0,Gd,2008,20,2008,264132
8,1563,Gd,Somerst,Gd,33.0,1563.0,1563,758.0,2,468.0,TA,2007,20,2007,245000
7,1428,Gd,Somerst,Ex,0.0,1417.0,1428,554.0,2,256.0,Gd,2008,20,2008,227680
8,1861,Gd,Somerst,Gd,0.0,1341.0,1341,851.0,3,156.0,Gd,2007,60,2007,257000
8,1874,Gd,Somerst,Gd,729.0,955.0,955,880.0,2,310.0,Gd,2008,60,2007,297900
8,1460,Ex,Somerst,Gd,666.0,1460.0,1460,480.0,2,,Gd,2007,20,2006,247000
8,1372,Gd,Somerst,Gd,24.0,1363.0,1372,588.0,2,0.0,Gd,2008,20,2007,212700
7,1372,Ex,Somerst,Gd,0.0,1372.0,1372,529.0,2,0.0,Gd,2008,20,2007,250580
7,1428,Gd,Somerst,Gd,0.0,1428.0,1428,480.0,2,,Gd,2008,20,2007,182000
7,1768,Gd,Somerst,Gd,400.0,866.0,866,603.0,2,0.0,Gd,2005,60,2005,226700
8,1992,Ex,Somerst,Gd,0.0,1053.0,1053,648.0,2,768.0,Gd,2004,60,2003,250000
7,1958,Gd,Somerst,Gd,0.0,1026.0,1026,936.0,2,0.0,Gd,2005,60,2005,250000
8,2078,Ex,Somerst,Ex,789.0,1034.0,1050,836.0,2,100.0,Gd,2008,60,2007,339750
7,1665,Gd,Somerst,Gd,0.0,813.0,822,562.0,2,,Gd,2007,60,2007,205950
8,1660,Gd,Somerst,Gd,0.0,1660.0,1660,660.0,2,292.0,Gd,2007,20,2007,256000
7,1218,Gd,Somerst,Gd,902.0,1218.0,1218,462.0,2,210.0,Gd,2008,20,2007,230348
6,1728,Gd,Somerst,Gd,503.0,864.0,864,673.0,2,0.0,Gd,2003,60,2003,207500
7,1080,Gd,SawyerW,Gd,680.0,1080.0,1080,0.0,1,120.0,TA,2005,20,2004,141000
6,1696,Gd,SawyerW,Gd,80.0,835.0,835,542.0,2,0.0,Gd,2003,60,2003,188000
7,1663,Gd,SawyerW,Gd,0.0,835.0,835,478.0,2,95.0,Gd,2004,60,2003,192500
6,1175,Gd,SawyerW,Gd,80.0,1175.0,1175,0.0,1,126.0,TA,2006,20,2005,146000
5,1114,TA,SawyerW,Gd,646.0,1114.0,1114,576.0,1,0.0,TA,2004,20,2004,159000
6,1114,Gd,SawyerW,Gd,814.0,1114.0,1114,576.0,1,0.0,TA,2004,20,2003,155000
6,1640,Gd,SawyerW,Gd,0.0,798.0,798,520.0,2,0.0,Gd,2004,60,2004,173000
7,1162,Gd,SawyerW,Gd,0.0,1162.0,1162,483.0,2,0.0,Gd,2007,20,2007,170000
6,1609,Gd,SawyerW,Gd,362.0,754.0,754,525.0,2,38.0,Gd,1995,60,1995,182000
6,1680,Gd,SawyerW,Gd,602.0,886.0,886,474.0,2,120.0,Gd,1994,60,1993,163000
6,1679,Gd,SawyerW,Gd,1138.0,1408.0,1679,575.0,2,258.0,TA,1998,20,1994,193500
7,1657,Gd,SawyerW,Gd,537.0,832.0,832,483.0,2,145.0,Gd,1995,60,1994,189000
6,1677,Gd,SawyerW,Gd,472.0,827.0,827,627.0,2,0.0,Gd,2001,60,2001,190500
7,1737,Gd,SawyerW,Gd,397.0,836.0,844,506.0,2,0.0,Gd,1992,60,1992,175000
6,1294,Gd,SawyerW,Gd,1200.0,1278.0,1294,496.0,2,88.0,TA,1991,20,1991,179200
6,1710,Gd,SawyerW,Gd,426.0,832.0,832,506.0,2,120.0,Gd,1993,60,1993,187000
6,1617,Gd,SawyerW,Gd,165.0,1604.0,1617,533.0,2,0.0,Gd,1994,120,1993,193000
6,1199,Gd,SawyerW,Gd,300.0,1199.0,1199,530.0,2,0.0,Gd,1993,120,1993,153900
5,984,TA,Sawyer,TA,53.0,984.0,984,384.0,1,0.0,TA,1963,20,1963,128000
5,912,TA,Sawyer,TA,737.0,912.0,912,352.0,1,0.0,TA,1962,20,1962,144000
5,864,TA,Sawyer,Gd,764.0,864.0,864,420.0,1,0.0,TA,2007,20,1961,135000
5,890,TA,Sawyer,TA,890.0,890.0,890,308.0,1,0.0,TA,1968,190,1968,115000
5,864,Gd,Sawyer,TA,489.0,864.0,864,276.0,1,0.0,TA,1963,20,1963,119916
6,912,TA,Sawyer,Gd,832.0,912.0,912,288.0,1,0.0,TA,1996,20,1961,142000
6,1430,TA,Veenker,TA,800.0,1430.0,1430,484.0,2,144.0,TA,1974,20,1974,192000
5,1641,Gd,Sawyer,TA,190.0,1001.0,1001,490.0,2,0.0,TA,1972,50,1972,140000
6,2683,Gd,NoRidge,Gd,704.0,930.0,1364,473.0,2,304.0,Gd,1991,60,1990,290000
9,2786,Gd,NoRidge,Gd,520.0,1848.0,1827,636.0,2,568.0,Gd,1994,60,1993,372500
7,1391,Gd,Somerst,Gd,16.0,1391.0,1391,530.0,2,0.0,Gd,2004,120,2004,196000
7,1250,Gd,Somerst,Gd,0.0,625.0,625,625.0,2,0.0,Gd,2007,160,2006,171900
7,1245,Gd,Somerst,Gd,24.0,1235.0,1245,495.0,2,0.0,Gd,2005,120,2004,178000
6,1200,Gd,Somerst,Gd,390.0,600.0,600,480.0,2,0.0,Gd,2005,160,2005,165000
7,1392,Gd,Somerst,Gd,0.0,689.0,703,540.0,2,0.0,Gd,2007,160,2007,146000
7,1392,Gd,Somerst,Gd,0.0,689.0,703,540.0,2,0.0,Gd,2007,160,2007,146000
7,1501,Gd,Somerst,TA,549.0,744.0,757,440.0,2,360.0,TA,1999,160,1999,179400
6,1549,Gd,Somerst,TA,550.0,744.0,757,440.0,2,216.0,TA,1999,160,1999,172900
9,1638,Gd,Somerst,Ex,1027.0,1614.0,1638,495.0,2,260.0,Gd,2000,120,2000,300000
9,1310,Ex,Somerst,Gd,1004.0,1310.0,1310,545.0,1,179.0,Gd,2001,120,2001,285000
9,1419,Ex,Somerst,Ex,964.0,1419.0,1419,588.0,1,0.0,Gd,2001,120,2001,290000
9,1557,Gd,Somerst,Ex,1141.0,1557.0,1557,484.0,2,260.0,Gd,2000,120,1999,305000
9,1709,Ex,Somerst,Gd,1238.0,1698.0,1709,506.0,2,60.0,Gd,2000,120,1999,328900
7,1252,Gd,Somerst,Gd,510.0,600.0,624,462.0,2,212.0,Gd,2000,160,1999,160000
7,1404,Gd,Somerst,Gd,600.0,672.0,684,462.0,2,216.0,Gd,2000,160,1999,170000
7,1789,TA,Somerst,TA,681.0,858.0,872,546.0,2,513.0,TA,2001,60,2001,223000
8,1586,Gd,Somerst,Gd,612.0,960.0,962,480.0,2,466.0,Gd,1999,160,1999,170000
8,1607,Gd,Somerst,Gd,813.0,960.0,962,480.0,2,456.0,Gd,2000,160,1999,200000
10,2393,Gd,Somerst,Ex,128.0,970.0,1469,846.0,2,0.0,Ex,1999,160,1998,345000
8,1288,Gd,Veenker,Ex,786.0,1260.0,1288,500.0,1,0.0,Gd,1996,120,1996,245500
8,1239,Gd,Veenker,Gd,560.0,1230.0,1239,477.0,1,0.0,Gd,1995,120,1995,217500
8,1719,Gd,Veenker,Gd,1619.0,1719.0,1719,473.0,1,0.0,Gd,1993,120,1993,324000
6,1232,Gd,Veenker,TA,660.0,1232.0,1232,516.0,2,0.0,TA,1984,20,1984,162500
9,2944,Gd,Veenker,Gd,410.0,994.0,1599,864.0,2,1050.0,Gd,1977,60,1977,150000
8,1671,Gd,Veenker,Ex,1044.0,1426.0,1671,550.0,3,0.0,Ex,2007,20,1976,290000
7,1812,Gd,Somerst,TA,0.0,952.0,952,469.0,2,,Gd,2002,60,2002,205000
7,1682,TA,NWAmes,TA,0.0,1304.0,1682,530.0,2,288.0,TA,1970,20,1970,174000
6,1427,TA,NWAmes,TA,828.0,1427.0,1427,516.0,2,0.0,TA,1969,80,1969,183000
6,1740,TA,NWAmes,TA,301.0,1740.0,1740,512.0,1,0.0,TA,1968,20,1968,150000
6,1258,TA,NWAmes,Gd,656.0,1258.0,1258,528.0,2,144.0,Gd,2004,20,1971,145000
7,1620,TA,NWAmes,Gd,603.0,1620.0,1620,578.0,2,0.0,TA,1967,20,1967,215000
5,1625,TA,NWAmes,TA,0.0,1625.0,1625,484.0,2,0.0,TA,1965,90,1965,140500
6,2614,TA,NWAmes,TA,956.0,1522.0,1548,624.0,2,0.0,TA,1997,60,1974,240000
5,1464,TA,NAmes,TA,732.0,732.0,732,470.0,1,0.0,TA,1968,60,1968,141000
5,912,TA,NAmes,Gd,595.0,912.0,912,576.0,1,300.0,TA,2008,20,1965,147000
5,925,TA,NAmes,TA,260.0,912.0,925,576.0,1,0.0,Gd,2005,20,1965,135000
5,1728,TA,NAmes,TA,0.0,1728.0,1728,576.0,2,0.0,TA,1965,90,1965,145000
5,1728,TA,NAmes,TA,231.0,1728.0,1728,576.0,2,108.0,TA,1965,90,1965,142600
5,1656,TA,NWAmes,TA,0.0,1656.0,1656,506.0,2,564.0,TA,1973,90,1973,135000
7,1670,Gd,NWAmes,TA,583.0,825.0,845,464.0,1,0.0,TA,1971,60,1971,170000
