OverallQual,GrLivArea,BsmtQual,Neighborhood,KitchenQual,BsmtFinSF1,TotalBsmtSF,1stFlrSF,GarageArea,FullBath,MasVnrArea,ExterQual,YearRemod/Add,MSSubClass,YearBuilt,SalePrice
8,1822,Ex,NridgHt,Ex,28.0,1822.0,1822,678.0,2,240.0,Gd,2006,20,2005,259000
5,694,TA,Crawfor,Gd,365.0,440.0,694,352.0,1,0.0,TA,2002,30,1913,90350
5,816,Gd,IDOTRR,TA,104.0,816.0,816,516.0,1,0.0,Fa,1963,90,1963,110000
7,1656,Gd,Edwards,Gd,0.0,746.0,760,397.0,2,92.0,Gd,2004,60,2003,165400
7,1690,Gd,CollgCr,Gd,0.0,845.0,845,517.0,2,0.0,Gd,2001,60,2001,190550
7,1547,Gd,Somerst,Gd,24.0,756.0,764,614.0,2,0.0,TA,2009,60,2009,215200
1,334,,BrkSide,Fa,0.0,0.0,334,0.0,1,0.0,Fa,1950,20,1946,39300
8,2064,Gd,Gilbert,Gd,0.0,1074.0,1074,527.0,2,216.0,Gd,2005,60,2005,250000
6,1888,TA,NAmes,Gd,247.0,1517.0,1888,578.0,2,0.0,Gd,2002,20,1966,190000
5,1535,,SawyerW,TA,0.0,0.0,1535,410.0,2,0.0,TA,1979,90,1979,118964
6,2624,Gd,Crawfor,TA,1128.0,1370.0,1370,864.0,2,0.0,TA,1950,70,1918,239000
7,1928,Gd,CollgCr,Gd,0.0,847.0,847,434.0,2,0.0,Gd,2004,60,2003,219500
5,1464,Gd,Sawyer,TA,444.0,520.0,1464,480.0,2,0.0,TA,1999,80,1963,175000
7,2122,Gd,SawyerW,Gd,637.0,913.0,913,559.0,2,132.0,Gd,1997,60,1996,220000
6,1054,Gd,NAmes,TA,602.0,1054.0,1054,460.0,1,0.0,TA,1969,20,1969,151000
4,992,Gd,MeadowV,TA,503.0,530.0,530,297.0,1,0.0,TA,1970,180,1970,106500
6,1116,TA,NAmes,TA,0.0,1116.0,1116,440.0,1,261.0,TA,1962,20,1962,160000
7,1208,Gd,CollgCr,Gd,686.0,1187.0,1208,632.0,2,24.0,Gd,2006,20,2006,206000
5,1285,TA,BrkSide,TA,336.0,672.0,1072,240.0,1,0.0,TA,2001,50,1948,127000
5,1282,TA,SWISU,TA,485.0,672.0,778,240.0,1,0.0,TA,1979,190,1942,108500
9,2452,Ex,NridgHt,Ex,1972.0,2452.0,2452,886.0,2,724.0,Gd,2003,20,2003,445000
6,1096,TA,Sawyer,TA,528.0,1008.0,1096,484.0,1,39.0,TA,1978,80,1978,157500
6,1113,TA,Edwards,TA,751.0,1143.0,1113,504.0,1,174.0,TA,1976,20,1976,148000
6,1362,Fa,BrkSide,TA,0.0,611.0,751,502.0,2,0.0,TA,1999,70,1920,128000
2,498,TA,Edwards,TA,0.0,498.0,498,216.0,1,0.0,TA,1955,30,1922,35000
6,1072,Gd,Edwards,Gd,467.0,547.0,1072,525.0,1,76.0,TA,2005,180,2005,140000
8,2520,Ex,NridgHt,Ex,1230.0,1508.0,1508,640.0,2,20.0,Gd,2007,60,2007,409900
8,2439,Gd,CollgCr,Gd,1198.0,1531.0,1531,560.0,2,256.0,Gd,2001,60,2001,275000
6,1556,TA,NWAmes,TA,298.0,727.0,829,441.0,1,0.0,TA,1968,60,1968,154000
10,3390,Ex,StoneBr,Ex,0.0,1528.0,1528,758.0,3,662.0,Ex,2006,60,2006,545224
5,1344,Gd,BrkSide,TA,0.0,896.0,896,240.0,1,0.0,TA,1950,50,1936,115000
5,1107,TA,NAmes,Gd,474.0,949.0,1107,308.0,1,0.0,TA,1993,20,1967,127000
5,899,TA,Sawyer,Gd,450.0,864.0,899,288.0,1,89.0,TA,2004,20,1967,130000
6,1350,Gd,NWAmes,TA,0.0,1064.0,1350,478.0,2,174.0,TA,1974,20,1974,165000
6,1074,TA,Edwards,Gd,104.0,663.0,1074,467.0,1,0.0,TA,1987,20,1950,144500
5,1050,TA,NAmes,TA,915.0,1050.0,1050,368.0,1,0.0,TA,1961,20,1961,136500
6,1218,TA,BrkSide,TA,375.0,735.0,869,440.0,1,0.0,TA,1950,50,1941,131000
6,848,Gd,CollgCr,Gd,662.0,848.0,848,420.0,1,169.0,Gd,2004,120,2004,143000
4,1788,TA,ClearCr,TA,0.0,1104.0,1104,304.0,1,0.0,TA,1989,50,1957,161500
5,1422,TA,Crawfor,TA,319.0,1290.0,1422,352.0,1,0.0,TA,1950,30,1926,136500
8,1713,Ex,NridgHt,Ex,1088.0,1713.0,1713,856.0,2,262.0,Gd,2005,20,2004,274900
4,1040,,NAmes,TA,0.0,0.0,1040,420.0,2,0.0,TA,1950,90,1949,90000
7,1226,Gd,CollgCr,Gd,0.0,1226.0,1226,740.0,2,0.0,TA,2009,20,2009,198900
5,1601,TA,IDOTRR,TA,0.0,936.0,936,0.0,2,0.0,Gd,2003,50,1925,129850
5,1160,TA,Mitchel,Gd,785.0,1113.0,1160,257.0,1,0.0,TA,1968,20,1968,152500
6,1179,TA,Edwards,TA,0.0,1179.0,1179,622.0,1,198.0,TA,1960,20,1960,110000
7,1795,Gd,CollgCr,Gd,0.0,879.0,879,578.0,2,0.0,Gd,2006,60,2005,191000
5,1043,TA,NAmes,TA,0.0,938.0,1043,273.0,1,0.0,TA,1950,20,1947,137000
8,2826,Ex,NoRidge,Gd,1118.0,1334.0,1520,888.0,2,692.0,Gd,1993,60,1992,334000
6,1664,TA,BrkSide,TA,399.0,1004.0,1004,420.0,2,0.0,TA,1950,50,1947,159000
8,1606,Gd,NridgHt,Gd,0.0,1598.0,1606,871.0,2,383.0,Gd,2006,20,2006,255900
5,1033,Gd,Edwards,TA,456.0,456.0,1033,504.0,1,222.0,TA,1976,85,1976,165000
5,1022,TA,OldTown,TA,247.0,1022.0,1022,280.0,1,0.0,TA,2006,30,1910,85000
5,1056,TA,Gilbert,TA,1056.0,1056.0,1056,572.0,1,0.0,TA,1955,190,1955,145000
7,1073,Gd,SWISU,TA,510.0,1073.0,1073,246.0,2,0.0,TA,2004,20,2004,157000
6,2158,TA,Edwards,Gd,477.0,1202.0,2158,576.0,2,0.0,TA,2001,20,1950,243000
6,1657,Gd,NAmes,TA,1237.0,1657.0,1657,484.0,2,0.0,TA,1970,20,1970,163500
8,1671,Gd,Veenker,Ex,1044.0,1426.0,1671,550.0,3,0.0,Ex,2007,20,1976,290000
5,1012,TA,SawyerW,TA,0.0,816.0,1012,429.0,1,0.0,TA,1950,30,1920,67500
6,1419,Gd,NAmes,Gd,951.0,1487.0,1419,543.0,2,0.0,Gd,2002,120,2002,190000
7,1456,Gd,CollgCr,Gd,648.0,728.0,728,410.0,2,0.0,Gd,2005,60,2005,189000
5,1056,TA,NAmes,TA,846.0,1056.0,1056,308.0,1,0.0,TA,1992,20,1958,139000
8,2550,Ex,NridgHt,Ex,0.0,1108.0,1148,670.0,2,190.0,Gd,2007,60,2006,338931
6,2526,TA,OldTown,Gd,168.0,714.0,1664,216.0,2,0.0,TA,1950,50,1916,136000
7,1630,Gd,Gilbert,Gd,0.0,868.0,868,436.0,2,200.0,Gd,2005,60,2004,189500
7,1402,Gd,Somerst,Gd,0.0,1402.0,1402,625.0,2,0.0,Gd,2008,20,2008,229800
6,987,TA,BrDale,Gd,162.0,483.0,483,264.0,1,510.0,TA,2007,160,1972,118000
8,1811,Gd,Somerst,Gd,225.0,972.0,972,565.0,2,0.0,Gd,2002,60,2002,235000
6,987,TA,BrDale,TA,0.0,483.0,483,288.0,1,297.0,TA,1972,160,1972,94500
4,1152,,Edwards,Fa,0.0,0.0,1152,0.0,2,128.0,TA,1955,90,1955,61500
5,1484,Gd,NWAmes,TA,998.0,1484.0,1484,487.0,2,0.0,TA,1971,20,1971,175000
8,1787,Gd,CollgCr,Gd,0.0,1753.0,1787,748.0,2,178.0,Gd,2002,20,2001,275000
6,1944,TA,OldTown,TA,633.0,972.0,972,324.0,2,0.0,TA,1950,90,1910,103500
5,1159,TA,OldTown,TA,0.0,747.0,747,288.0,1,0.0,TA,1950,50,1925,114000
8,2622,Ex,NoRidge,Gd,1032.0,1463.0,1500,712.0,2,362.0,Gd,1995,60,1994,325000
8,1788,Gd,CollgCr,Ex,0.0,1753.0,1788,522.0,2,0.0,Gd,2001,20,2001,236500
6,2486,TA,OldTown,TA,0.0,1595.0,1611,576.0,2,0.0,TA,1962,50,1962,220000
7,1496,Gd,Gilbert,Gd,554.0,654.0,664,426.0,2,0.0,Gd,2006,60,2006,179665
5,1800,TA,NAmes,TA,0.0,1800.0,1800,0.0,2,0.0,TA,1961,90,1961,130000
5,864,TA,Sawyer,TA,775.0,864.0,864,280.0,1,0.0,TA,1968,20,1968,137250
4,1680,Gd,Crawfor,Gd,0.0,1680.0,1680,628.0,2,0.0,TA,1996,20,1995,170000
6,1671,TA,NWAmes,TA,363.0,1427.0,1671,484.0,2,101.0,TA,1986,20,1978,200000
7,1358,Gd,Somerst,Gd,0.0,1339.0,1358,625.0,2,0.0,Gd,2000,20,1999,204000
7,1400,Gd,SawyerW,Gd,0.0,1400.0,1400,612.0,2,118.0,Gd,2006,20,2005,186800
7,1836,Gd,CollgCr,Gd,24.0,1860.0,1836,484.0,2,0.0,Gd,2005,20,2004,216837
5,1770,Gd,NAmes,TA,361.0,900.0,884,530.0,1,300.0,TA,1968,60,1968,155000
7,2448,TA,NAmes,TA,636.0,1438.0,1900,441.0,3,0.0,TA,1998,60,1962,277500
7,1804,TA,Gilbert,Gd,0.0,994.0,1028,442.0,2,0.0,TA,1999,60,1999,189000
5,864,TA,NAmes,TA,110.0,864.0,864,294.0,1,0.0,TA,1962,20,1962,125500
6,2411,TA,NWAmes,TA,915.0,1008.0,1403,570.0,2,525.0,TA,1970,60,1970,240050
5,1284,TA,OldTown,TA,312.0,720.0,720,240.0,1,0.0,TA,1950,50,1947,110000
7,1692,Gd,CollgCr,TA,353.0,878.0,892,513.0,2,0.0,TA,1998,60,1997,191000
8,2234,Ex,StoneBr,Gd,1558.0,2220.0,2234,724.0,1,945.0,Gd,2006,20,2006,441929
6,2119,TA,NWAmes,TA,0.0,689.0,1378,583.0,2,333.0,TA,1972,80,1972,158000
5,816,TA,Mitchel,TA,816.0,816.0,816,816.0,1,0.0,TA,2003,20,1982,138000
7,2365,Gd,Crawfor,Ex,803.0,1803.0,2365,551.0,2,0.0,Gd,2009,20,1971,315000
5,1416,TA,Sawyer,Gd,0.0,816.0,1416,576.0,2,0.0,TA,2007,30,1918,112000
7,2183,Gd,NWAmes,Gd,1002.0,1204.0,1377,786.0,2,178.0,Gd,1988,50,1988,229000
6,1261,TA,NAmes,TA,662.0,1261.0,1261,433.0,1,0.0,TA,1958,20,1958,163000
5,960,TA,OldTown,TA,0.0,850.0,960,576.0,1,0.0,Gd,1980,30,1926,103000
6,2134,TA,BrkSide,Gd,0.0,844.0,1445,441.0,2,0.0,TA,1994,75,1916,214500
7,1541,Gd,NridgHt,Gd,1201.0,1541.0,1541,532.0,2,226.0,Gd,2005,20,2005,220000
7,1728,Gd,CollgCr,Gd,0.0,864.0,864,572.0,2,0.0,Gd,2004,60,2004,190000
5,1114,Gd,SawyerW,Gd,836.0,1114.0,1114,576.0,2,0.0,TA,2004,20,2003,153000
8,1924,Gd,NoRidge,Gd,956.0,1086.0,1086,592.0,2,530.0,Gd,1998,60,1998,280000
5,1383,Gd,Sawyer,TA,1064.0,1383.0,1383,354.0,1,0.0,TA,1954,20,1954,165000
7,1250,Gd,Somerst,Gd,0.0,625.0,625,625.0,2,0.0,Gd,2007,160,2006,171900
6,1069,Gd,NPkVill,TA,559.0,1069.0,1069,440.0,2,0.0,TA,1977,120,1977,140000
7,2050,Gd,NWAmes,Gd,0.0,832.0,1154,529.0,2,256.0,TA,1978,60,1978,154000
6,1105,TA,NAmes,TA,546.0,1105.0,1105,308.0,1,143.0,TA,1957,20,1957,135000
6,1190,Gd,Gilbert,Gd,0.0,1181.0,1190,430.0,2,45.0,TA,1993,20,1993,166000
5,1110,Gd,Mitchel,Gd,1097.0,1097.0,1110,602.0,1,104.0,TA,1978,85,1978,165500
5,1271,TA,Sawyer,TA,0.0,720.0,720,312.0,2,0.0,TA,1950,50,1948,135000
8,1932,Ex,NridgHt,Ex,1336.0,1932.0,1932,774.0,2,426.0,Ex,2008,20,2008,394617
7,1220,Gd,Blmngtn,Gd,16.0,1220.0,1220,397.0,2,16.0,Gd,2006,120,2005,180000
6,1096,TA,Edwards,TA,0.0,572.0,572,0.0,1,0.0,TA,1950,50,1924,79000
4,747,Fa,BrkSide,TA,0.0,600.0,747,528.0,1,108.0,TA,1953,30,1926,79900
8,1537,Ex,Timber,Gd,1036.0,1518.0,1537,788.0,2,258.0,Gd,2007,20,2006,294000
5,1027,TA,NAmes,TA,520.0,1027.0,1027,299.0,1,0.0,TA,1962,20,1962,125900
5,990,Gd,CollgCr,TA,420.0,990.0,990,384.0,1,0.0,TA,1994,20,1994,146000
6,1495,Gd,Timber,TA,0.0,1495.0,1495,438.0,2,128.0,TA,1989,20,1989,150000
7,2156,TA,NWAmes,TA,297.0,1568.0,2156,508.0,2,0.0,TA,2003,20,1968,262500
7,2069,Gd,NAmes,Gd,425.0,585.0,2069,505.0,2,0.0,TA,2007,20,1960,242000
9,1561,Ex,NridgHt,Ex,1153.0,1561.0,1561,556.0,2,246.0,Ex,2005,120,2005,277500
5,876,Fa,NAmes,TA,432.0,876.0,876,576.0,1,0.0,TA,1951,20,1951,94000
6,1040,TA,Sawyer,TA,794.0,960.0,1040,616.0,1,200.0,TA,1978,80,1978,160500
7,1744,Gd,SawyerW,Gd,402.0,996.0,1014,457.0,2,0.0,Gd,2003,60,1993,194500
6,1740,TA,NWAmes,TA,301.0,1740.0,1740,512.0,1,0.0,TA,1968,20,1968,150000
9,1800,Ex,CollgCr,Ex,0.0,1800.0,1800,702.0,2,0.0,Gd,2007,20,2007,239000
5,1728,TA,NAmes,TA,40.0,1728.0,1728,352.0,2,84.0,TA,1964,90,1964,119000
6,1026,Gd,Mitchel,TA,924.0,970.0,1026,528.0,1,0.0,TA,1974,85,1974,143000
6,1578,TA,NAmes,Fa,403.0,806.0,958,240.0,1,0.0,TA,1950,50,1941,133000
5,1025,Gd,CollgCr,TA,502.0,1015.0,1025,370.0,2,113.0,TA,1976,80,1976,153500
5,1268,TA,NAmes,TA,540.0,1268.0,1268,244.0,1,200.0,TA,1954,20,1954,132000
6,1430,TA,Veenker,TA,800.0,1430.0,1430,484.0,2,144.0,TA,1974,20,1974,192000
7,1710,Ex,Mitchel,Gd,0.0,1710.0,1710,550.0,2,108.0,Gd,2005,20,2004,240000
4,572,TA,IDOTRR,TA,0.0,572.0,572,200.0,1,0.0,TA,1950,30,1925,75000
5,2126,TA,ClearCr,TA,249.0,1013.0,1160,538.0,2,0.0,TA,1967,60,1967,185000
4,1317,TA,IDOTRR,TA,0.0,649.0,649,250.0,1,0.0,TA,1950,70,1920,40000
6,1362,TA,NAmes,TA,288.0,1362.0,1362,504.0,1,491.0,TA,1961,20,1961,163000
8,1468,Gd,Somerst,Gd,0.0,1468.0,1468,898.0,2,72.0,Gd,2009,20,2008,244600
7,1339,Gd,Timber,TA,1053.0,1309.0,1339,484.0,2,54.0,TA,1990,20,1990,180000
6,1376,TA,BrkSide,Gd,0.0,768.0,752,576.0,1,0.0,TA,1950,50,1920,165000
4,960,TA,OldTown,Fa,250.0,960.0,960,308.0,1,0.0,TA,1950,30,1920,108500
7,1079,TA,Edwards,TA,0.0,570.0,617,249.0,1,0.0,TA,1950,50,1948,125600
5,1520,TA,SWISU,TA,182.0,793.0,848,281.0,1,0.0,TA,2000,50,1932,159434
7,1463,Gd,CollgCr,TA,950.0,1463.0,1463,539.0,2,0.0,TA,1998,20,1998,207000
7,1802,Fa,Crawfor,TA,352.0,793.0,901,216.0,1,0.0,TA,1950,70,1920,200100
8,2956,Gd,NridgHt,Ex,0.0,1706.0,1718,916.0,2,502.0,Gd,2004,60,2004,342000
6,1524,Gd,Somerst,Gd,353.0,756.0,768,440.0,2,513.0,Gd,2000,160,2000,166000
6,1246,TA,NAmes,TA,939.0,1246.0,1246,441.0,1,0.0,TA,1964,80,1964,172000
8,2726,Gd,NoRidge,Gd,527.0,1342.0,1358,725.0,2,397.0,Gd,1995,60,1995,350000
3,792,TA,OldTown,TA,0.0,792.0,792,366.0,1,0.0,TA,1958,20,1958,99900
5,1028,TA,OldTown,TA,0.0,1008.0,1028,360.0,1,0.0,TA,1950,30,1927,115000
9,1940,Ex,NridgHt,Ex,1646.0,1930.0,1940,606.0,2,450.0,Ex,2010,20,2009,395192
7,1909,Gd,CollgCr,Gd,0.0,872.0,872,529.0,2,0.0,Gd,2002,60,2002,197000
8,1742,TA,OldTown,Gd,216.0,916.0,916,424.0,1,0.0,Gd,1986,70,1882,168000
7,1923,Gd,NoRidge,Gd,674.0,750.0,1061,564.0,2,0.0,Gd,1992,60,1992,190000
6,1004,Gd,Mitchel,TA,975.0,975.0,1004,504.0,1,90.0,TA,1977,90,1977,135000
3,729,TA,BrkSide,TA,0.0,270.0,729,0.0,1,0.0,Gd,2003,30,1935,52000
8,1226,Gd,Greens,Gd,652.0,1226.0,1226,484.0,1,0.0,Gd,1978,120,1978,170000
8,1494,Gd,Veenker,Gd,457.0,1494.0,1494,478.0,1,0.0,Gd,1995,120,1994,279700
9,1557,Gd,Somerst,Ex,1141.0,1557.0,1557,484.0,2,260.0,Gd,2000,120,1999,305000
5,808,,BrkSide,TA,0.0,0.0,808,164.0,1,0.0,TA,1995,30,1945,81300
4,1768,TA,Sawyer,TA,0.0,1768.0,1768,0.0,2,0.0,TA,1968,90,1968,136500
7,1971,Gd,Somerst,Gd,341.0,1113.0,1113,689.0,2,0.0,Gd,2005,60,2005,253000
8,2100,Ex,NridgHt,Ex,778.0,918.0,958,786.0,2,120.0,Ex,2007,60,2007,319500
7,2646,Gd,NoRidge,Gd,987.0,1347.0,1372,656.0,2,256.0,Gd,1993,60,1993,260000
6,1456,Gd,Gilbert,TA,0.0,728.0,728,429.0,2,0.0,Gd,2006,60,2006,172785
5,1065,TA,NAmes,TA,0.0,1065.0,1065,461.0,1,66.0,TA,1960,20,1960,126500
6,1674,Gd,Edwards,TA,0.0,1163.0,1163,396.0,2,0.0,TA,1950,50,1918,185000
6,1556,Gd,Blueste,TA,81.0,716.0,716,452.0,2,0.0,TA,1980,160,1980,151000
6,1182,Fa,OldTown,TA,310.0,770.0,885,378.0,1,0.0,TA,1950,50,1945,120000
7,1240,Gd,CollgCr,Gd,0.0,1240.0,1240,826.0,2,0.0,Gd,2006,20,2006,194000
8,1689,Gd,Mitchel,Gd,1218.0,1568.0,1689,857.0,2,148.0,Gd,2002,20,2002,271000
6,1431,Gd,NAmes,TA,371.0,1099.0,1431,296.0,1,305.0,TA,1962,80,1962,165000
7,1652,Gd,CollgCr,Gd,527.0,782.0,782,532.0,2,120.0,Gd,2000,60,2000,207500
7,1409,Gd,Mitchel,Gd,1392.0,1409.0,1409,576.0,1,0.0,Gd,2002,20,2002,245000
8,1964,Gd,Somerst,Gd,0.0,1100.0,1116,760.0,2,192.0,Gd,2006,60,2005,252000
9,2758,Ex,NridgHt,Ex,0.0,1704.0,1722,814.0,2,365.0,Gd,2006,60,2005,418000
5,1265,TA,NAmes,Gd,633.0,1219.0,1265,502.0,2,0.0,TA,1999,80,1965,179900
6,1118,TA,Mitchel,TA,522.0,1096.0,1118,358.0,1,0.0,TA,1977,80,1977,171000
9,1978,Ex,Timber,Ex,1640.0,1978.0,1978,920.0,2,290.0,Ex,2007,20,2007,425000
6,1403,TA,IDOTRR,TA,276.0,698.0,754,308.0,1,0.0,TA,1965,190,1915,116000
5,835,TA,Edwards,TA,108.0,458.0,835,366.0,1,0.0,TA,1950,30,1920,83000
5,1539,TA,BrkSide,TA,0.0,927.0,1067,576.0,1,0.0,TA,1950,50,1936,141500
5,1728,TA,Mitchel,TA,1606.0,1728.0,1728,560.0,2,0.0,TA,1976,90,1976,188000
9,1709,Ex,Somerst,Gd,1238.0,1698.0,1709,506.0,2,60.0,Gd,2000,120,1999,328900
8,1247,Gd,Somerst,Gd,1039.0,1247.0,1247,550.0,1,0.0,Gd,2005,120,2005,197000
6,1252,TA,NAmes,TA,280.0,1032.0,1032,288.0,1,0.0,TA,1950,50,1950,119000
7,1455,Gd,Blmngtn,Gd,1073.0,1415.0,1455,644.0,2,143.0,Gd,2003,120,2003,195000
6,865,TA,Edwards,TA,144.0,660.0,740,216.0,1,0.0,TA,1995,40,1920,108500
7,1626,Gd,NridgHt,Gd,0.0,764.0,764,474.0,2,106.0,Gd,2004,160,2003,155000
9,2944,Gd,Veenker,Gd,410.0,994.0,1599,864.0,2,1050.0,Gd,1977,60,1977,150000
5,864,TA,Edwards,TA,468.0,864.0,864,0.0,1,0.0,TA,1950,30,1925,98000
6,1456,Gd,Gilbert,Gd,0.0,728.0,728,390.0,2,0.0,Gd,2006,60,2005,170440
4,1529,,Edwards,TA,0.0,0.0,1088,240.0,2,0.0,TA,1950,50,1945,98000
6,1194,TA,NAmes,TA,0.0,1194.0,1194,312.0,1,220.0,TA,1959,20,1959,148000
4,951,TA,IDOTRR,TA,285.0,951.0,951,327.0,1,0.0,TA,1950,30,1936,106500
7,1611,Gd,CollgCr,Gd,1234.0,1569.0,1611,1231.0,2,0.0,Gd,2002,20,2002,250000
6,1521,TA,OldTown,Gd,0.0,741.0,780,640.0,1,0.0,TA,2002,70,1910,146500
6,1137,Gd,Timber,Gd,980.0,1112.0,1137,551.0,2,72.0,TA,1987,20,1987,176000
7,2098,Gd,CollgCr,Gd,0.0,1040.0,1044,621.0,2,0.0,Gd,1997,60,1997,240000
6,923,Gd,SawyerW,TA,543.0,923.0,923,264.0,2,0.0,TA,1980,120,1980,143000
4,864,TA,NAmes,TA,726.0,864.0,864,576.0,1,0.0,TA,1970,20,1970,76500
6,1731,Gd,SawyerW,Gd,758.0,836.0,844,462.0,2,0.0,Gd,1993,60,1992,248500
6,2279,TA,Timber,Gd,0.0,585.0,2279,461.0,2,1224.0,TA,1995,20,1958,257000
6,2201,Gd,Edwards,Gd,0.0,697.0,1575,432.0,2,0.0,Gd,1966,80,1966,274970
4,864,TA,NAmes,Gd,375.0,864.0,864,660.0,1,0.0,TA,1970,20,1970,120500
4,1258,Gd,Sawyer,TA,1198.0,1198.0,1258,400.0,0,0.0,TA,1969,90,1969,108959
6,1889,Gd,Gilbert,TA,732.0,982.0,1008,431.0,2,0.0,TA,2000,60,2000,215000
5,1216,TA,NAmes,TA,288.0,1216.0,1216,336.0,1,0.0,TA,1955,20,1955,129500
6,1320,Gd,NWAmes,TA,962.0,1232.0,1320,495.0,2,509.0,TA,1971,85,1971,172500
5,879,TA,CollgCr,TA,330.0,864.0,879,440.0,1,0.0,TA,1975,20,1975,120000
5,2350,TA,OldTown,TA,234.0,973.0,1377,393.0,2,0.0,TA,1960,190,1920,130000
7,1102,Gd,Somerst,Gd,239.0,551.0,551,480.0,2,0.0,Gd,2004,160,2004,148800
4,1126,,Edwards,Gd,0.0,0.0,1126,520.0,2,0.0,TA,2003,20,1949,108000
4,1273,TA,Edwards,Gd,0.0,616.0,1055,275.0,1,0.0,TA,1993,50,1910,121000
4,858,TA,NAmes,TA,614.0,858.0,858,0.0,1,0.0,TA,1971,20,1971,88000
8,2898,Gd,Timber,Gd,1165.0,1565.0,2898,665.0,2,0.0,Gd,1976,20,1976,287000
9,2334,Ex,NridgHt,Ex,0.0,1590.0,1627,751.0,2,162.0,Ex,2010,60,2009,376162
9,2640,Ex,Somerst,Ex,1836.0,2036.0,2036,792.0,3,0.0,Gd,2006,60,2006,405749
6,816,Gd,Edwards,TA,816.0,816.0,816,0.0,1,104.0,TA,1990,90,1990,118500
5,1211,TA,Sawyer,TA,612.0,864.0,1211,576.0,1,0.0,TA,2002,20,1962,144000
6,1604,TA,Gilbert,TA,706.0,926.0,926,470.0,2,0.0,TA,1998,60,1997,187500
5,1475,Gd,MeadowV,TA,318.0,550.0,925,336.0,2,0.0,TA,1976,160,1976,129500
6,1640,Gd,SawyerW,Gd,0.0,798.0,798,520.0,2,0.0,Gd,2004,60,2004,173000
5,1572,TA,Timber,TA,1159.0,1572.0,1572,995.0,1,226.0,TA,1963,20,1963,186700
5,1053,TA,NAmes,Gd,288.0,1053.0,1053,692.0,1,0.0,TA,1963,20,1963,142100
5,1041,TA,NAmes,TA,0.0,1041.0,1041,294.0,1,0.0,TA,1958,20,1958,128000
6,1412,TA,BrkSide,TA,0.0,780.0,825,280.0,1,0.0,TA,1950,50,1939,132500
6,1548,Gd,NPkVill,TA,320.0,804.0,804,440.0,2,0.0,TA,1978,160,1978,147000
5,1898,TA,Crawfor,TA,1116.0,1898.0,1898,484.0,2,0.0,TA,1956,20,1956,236500
6,1337,Gd,NAmes,Gd,0.0,1337.0,1337,511.0,2,0.0,Gd,2001,120,2001,155000
5,990,TA,CollgCr,TA,755.0,990.0,990,440.0,1,0.0,TA,1994,20,1994,143000
6,1644,TA,NAmes,TA,1285.0,1416.0,1644,418.0,1,238.0,TA,1953,20,1953,167000
7,1714,Gd,NWAmes,TA,394.0,980.0,980,496.0,2,42.0,TA,1988,60,1988,196500
5,1120,TA,NAmes,TA,644.0,864.0,1120,656.0,1,165.0,Gd,2004,20,1966,148800
7,1969,Gd,NWAmes,TA,0.0,808.0,1161,534.0,2,0.0,TA,1977,60,1977,190000
6,1285,TA,IDOTRR,TA,374.0,861.0,861,506.0,1,0.0,TA,1950,50,1926,145400
6,1494,TA,Sawyer,TA,126.0,1208.0,1494,461.0,2,250.0,TA,2002,20,1974,169000
6,1314,Gd,CollgCr,Gd,24.0,1314.0,1314,440.0,2,0.0,Gd,2006,20,2006,176432
5,1200,Gd,Edwards,TA,1200.0,1200.0,1200,0.0,3,0.0,TA,1988,90,1987,179000
6,1353,Gd,NWAmes,TA,903.0,1259.0,1353,478.0,2,253.0,TA,1999,20,1979,192350
6,1187,Gd,Gilbert,TA,935.0,1168.0,1187,420.0,2,0.0,TA,2007,20,1992,185000
6,1647,Gd,SWISU,Fa,0.0,806.0,841,216.0,1,0.0,TA,1950,70,1915,128000
7,1576,Gd,Blmngtn,Gd,1087.0,1393.0,1576,668.0,2,24.0,Gd,2004,120,2004,219990
4,952,TA,NAmes,TA,228.0,952.0,952,283.0,1,0.0,TA,1956,20,1956,135750
9,1947,Gd,CollgCr,Gd,1194.0,1357.0,1366,725.0,2,134.0,Gd,2002,60,2001,274000
7,1749,Gd,CollgCr,Gd,500.0,842.0,856,515.0,2,0.0,Gd,1999,60,1999,196000
6,2009,TA,Edwards,TA,0.0,672.0,1337,795.0,2,0.0,TA,1950,70,1928,235000
6,813,TA,OldTown,Gd,0.0,813.0,813,270.0,1,0.0,TA,2005,30,1930,110000
4,1200,Gd,Mitchel,TA,865.0,1200.0,1200,850.0,1,98.0,TA,1964,85,1964,173000
7,1080,Gd,Somerst,Gd,0.0,530.0,530,496.0,2,0.0,Gd,2003,160,2003,139000
8,1818,Ex,NridgHt,Ex,669.0,895.0,895,774.0,2,246.0,Gd,2007,60,2007,281500
8,2184,Gd,CollgCr,Gd,0.0,1068.0,1068,570.0,2,198.0,Gd,2003,60,2003,254750
5,1558,TA,IDOTRR,TA,420.0,910.0,910,282.0,1,0.0,TA,1950,50,1950,152000
2,438,TA,SWISU,Fa,290.0,290.0,438,246.0,1,0.0,TA,1950,30,1920,60000
8,2612,Gd,NoRidge,Gd,854.0,1225.0,1276,676.0,2,975.0,Gd,1999,60,1998,336000
8,1826,Gd,StoneBr,Gd,1422.0,1814.0,1826,758.0,2,238.0,Gd,2006,20,2005,319000
5,1094,Gd,SawyerW,Gd,729.0,1094.0,1094,576.0,1,126.0,Gd,2004,20,2003,149000
